zip	numberOfStdevsFromMean
95470	-0.3629629253718052
33156	0.6647035988021259
07050	-0.19497897430491262
07051	-0.4123699698032442
33157	0.3287356966683408
77995	-0.29379306316779064
07057	-0.32343728982665404
07054	0.714110643233565
07055	0.7042292343472771
07058	-0.3926071520306686
07059	0.2793286522369018
29148	-0.4123699698032442
29142	-0.3827257431443808
07029	-0.33331869871294184
08558	-0.2345046098500638
08559	-0.3926071520306686
33160	0.121226110056297
80863	-0.09616488544203461
33162	0.2990914700094774
33161	-0.026995023238020003
13835	-0.4024885609169564
33167	-0.3530815164855174
68420	-0.3926071520306686
33168	-0.3530815164855174
33165	0.4571940121900822
33166	-0.026995023238020003
13838	-0.25426742762263943
07020	-0.16533474764604922
33169	0.318854287782053
95442	-0.4123699698032442
95445	-0.3432001075992296
68428	-0.4024885609169564
01564	-0.3530815164855174
07026	-0.19497897430491262
08555	-0.4123699698032442
07027	-0.33331869871294184
08554	-0.4123699698032442
95446	-0.3827257431443808
13830	-0.3530815164855174
01562	-0.28391165428150283
07028	0.0915818833974336
07021	-0.3926071520306686
08553	-0.4123699698032442
01569	-0.25426742762263943
12701	0.0421748389659946
07022	-0.32343728982665404
95448	-0.09616488544203461
01568	-0.28391165428150283
08551	-0.4024885609169564
07023	-0.29379306316779064
07024	0.7042292343472771
01566	-0.224623200963776
08550	-0.18509756541862482
74182	-0.4024885609169564
01570	-0.11592770321461021
01571	-0.3926071520306686
29154	-0.3827257431443808
29153	-0.3926071520306686
29152	-0.3926071520306686
29151	-0.3827257431443808
29150	1.4947419452503012
33170	-0.4123699698032442
33173	2.0382194339961304
33172	-0.2443860187363516
85939	-0.3926071520306686
33175	0.9907900920496233
85938	-0.3432001075992296
33174	-0.13569052098718581
85937	-0.30367447205407844
07030	0.9512644565044721
33176	4.271417842297173
33177	-0.30367447205407844
13827	-0.13569052098718581
07031	-0.0368764321243078
68410	-0.2147417920774882
33178	-0.2048603831912004
08560	-0.4024885609169564
33179	0.012530612307131199
95454	-0.3926071520306686
95453	0.1903959722603116
22003	1.000671500935911
95451	-0.3432001075992296
85941	-0.16533474764604922
95458	-0.3827257431443808
95457	-0.3629629253718052
07039	2.8089693271265785
07036	0.1903959722603116
08562	-0.372844334258093
07034	-0.3432001075992296
07035	-0.2443860187363516
07032	-0.0171136143517322
13820	0.516482465507809
07033	-0.2443860187363516
33185	-0.31355588094036624
33186	0.2496844255780384
33183	0.0322934300797068
33184	-0.31355588094036624
33181	-0.076402067669459
33182	-0.4024885609169564
33180	2.3148988828121886
08536	0.170633154487736
08530	-0.25426742762263943
07088	-0.31355588094036624
74112	-0.30367447205407844
07087	0.3583799233272042
35406	1.000671500935911
74114	0.0322934300797068
08534	0.3880241499860676
08535	-0.4123699698032442
74110	-0.4024885609169564
08533	-0.372844334258093
68446	-0.3629629253718052
07080	0.3386171055546286
74119	-0.3926071520306686
07082	-0.4123699698032442
35401	1.8603540740429498
07081	0.417668376644931
35403	-0.3926071520306686
35402	-0.372844334258093
07083	1.5737932163406037
33189	-0.30367447205407844
74115	-0.224623200963776
07086	-0.4024885609169564
35405	-0.2048603831912004
74117	-0.4123699698032442
35404	0.0817004745111458
33187	-0.3926071520306686
33194	-0.3827257431443808
33196	-0.17521615653233702
33190	-0.33331869871294184
33193	-0.31355588094036624
41701	0.96114586539076
41702	-0.4024885609169564
08540	2.957190460420896
08542	-0.33331869871294184
74120	0.1508703367151604
07093	0.4077869677586432
07092	-0.18509756541862482
07090	1.000671500935911
74129	-0.11592770321461021
33199	-0.29379306316779064
74128	-0.3432001075992296
68434	-0.26414883650892723
74127	0.4571940121900822
07095	0.1409889278288726
07094	0.0322934300797068
68463	-0.4123699698032442
68462	-0.3926071520306686
80821	-0.4024885609169564
29102	-0.0467578410105956
08518	-0.3926071520306686
29101	-0.4123699698032442
08514	-0.4024885609169564
08512	-0.31355588094036624
07069	-0.11592770321461021
08510	-0.3827257431443808
74132	0.022412021193419
74134	-0.3827257431443808
07066	0.1409889278288726
74133	2.117270705086433
07065	0.2793286522369018
07068	-0.2147417920774882
74136	5.00264209988247
29108	-0.10604629432832241
74135	1.850472665156662
07067	-0.224623200963776
68464	-0.4123699698032442
07062	-0.3827257431443808
68465	-0.4024885609169564
74137	0.2101587900328872
07061	-0.31355588094036624
68466	-0.4123699698032442
80814	-0.4123699698032442
95482	0.7239920521198527
07063	-0.3926071520306686
80813	-0.4024885609169564
68467	-0.14557192987347362
80815	-0.4024885609169564
95485	-0.4024885609169564
07060	-0.0171136143517322
80817	-0.3530815164855174
95490	-0.14557192987347362
80810	-0.3827257431443808
68450	-0.3432001075992296
29115	0.022412021193419
29114	-0.3926071520306686
08525	-0.3432001075992296
29112	-0.4024885609169564
08528	-0.3926071520306686
08527	0.012530612307131199
13862	-0.3530815164855174
80808	-0.3926071520306686
07079	-0.08628347655574681
07078	-0.17521615653233702
74146	0.9018574120730332
13865	-0.372844334258093
29118	0.9018574120730332
74145	0.0421748389659946
82834	-0.25426742762263943
07076	-0.09616488544203461
08520	0.0421748389659946
07075	-0.372844334258093
68456	-0.4024885609169564
95491	-0.4123699698032442
07073	-0.31355588094036624
07072	-0.33331869871294184
95492	-0.30367447205407844
80807	-0.3629629253718052
07071	0.0026492034208433985
07070	0.1508703367151604
75209	-0.29379306316779064
75208	1.109366998685077
75205	0.071819065624858
75204	1.4749791274777255
83870	-0.4123699698032442
75207	-0.3432001075992296
75206	0.0026492034208433985
83871	-0.4024885609169564
76458	-0.372844334258093
75201	0.1508703367151604
83873	-0.3926071520306686
75203	0.8524503676415942
76454	-0.4123699698032442
75202	-0.3432001075992296
83876	-0.4123699698032442
76450	-0.17521615653233702
83869	-0.4024885609169564
75219	0.5066010566215212
75218	0.4374311944175066
83860	-0.4123699698032442
75217	-0.15545333875976142
75216	0.022412021193419
75215	-0.30367447205407844
75214	-0.026995023238020003
83864	0.2496844255780384
75212	-0.3926071520306686
83861	-0.3432001075992296
75211	-0.10604629432832241
75210	-0.4024885609169564
12790	-0.3926071520306686
83858	-0.3530815164855174
41749	-0.30367447205407844
75227	-0.29379306316779064
75226	0.0520562478522824
75229	-0.32343728982665404
83893	-0.4123699698032442
75228	-0.18509756541862482
12783	-0.4123699698032442
12785	-0.4123699698032442
75220	-0.14557192987347362
76472	-0.4024885609169564
12786	-0.4123699698032442
12789	-0.4024885609169564
75225	0.012530612307131199
82801	0.5955337365981114
75224	-0.007232205465444402
76470	-0.4024885609169564
76471	-0.4123699698032442
41731	-0.372844334258093
40601	0.9018574120730332
75238	-0.2345046098500638
12779	-0.4024885609169564
75237	0.7239920521198527
75232	-0.3827257431443808
75231	6.494734841711929
76483	-0.4123699698032442
75230	2.561934104969384
12771	-0.0368764321243078
75236	-0.4123699698032442
83886	-0.4123699698032442
76487	-0.4123699698032442
75235	2.4631200161065054
12776	-0.4024885609169564
75234	0.3386171055546286
75233	-0.3926071520306686
12775	-0.372844334258093
41727	-0.4024885609169564
41721	-0.4024885609169564
12764	-0.4123699698032442
07002	1.1192484075713647
75244	0.0619376567385702
95428	-0.3827257431443808
13811	-0.3926071520306686
07001	-0.17521615653233702
13810	-0.4123699698032442
75246	4.765488286611563
95427	-0.4123699698032442
75247	0.1014632922837214
07006	0.2398030166917506
75240	5.27932154869853
75241	-0.4123699698032442
96555	-0.4123699698032442
07005	-0.19497897430491262
95425	-0.3827257431443808
02675	-0.25426742762263943
12762	-0.4123699698032442
07004	-0.19497897430491262
95422	-0.2048603831912004
07003	0.6054151454843992
75243	0.6548221899158382
02673	-0.25426742762263943
75248	-0.0171136143517322
13815	0.4374311944175066
29162	-0.4123699698032442
29160	-0.3926071520306686
29161	-0.3926071520306686
02671	-0.3926071520306686
07009	0.0026492034208433985
02670	-0.4123699698032442
07008	-0.08628347655574681
38281	-0.4123699698032442
29169	2.739799464922564
75257	-0.4123699698032442
95437	0.0026492034208433985
07011	0.2990914700094774
75258	-0.4123699698032442
07010	0.2002773811465994
07013	1.6034374429994669
76424	-0.33331869871294184
12754	-0.27403024539521503
07012	0.2299216078054628
75253	-0.4123699698032442
95433	-0.4123699698032442
75254	-0.056639249896883404
07014	-0.3432001075992296
07017	-0.27403024539521503
75251	0.8722131854141698
07016	0.0915818833974336
95436	-0.372844334258093
75252	-0.14557192987347362
13807	-0.4024885609169564
95431	-0.26414883650892723
13808	-0.4123699698032442
13803	-0.3827257431443808
13802	-0.4123699698032442
76426	-0.27403024539521503
80866	-0.4123699698032442
12758	-0.4123699698032442
29170	-0.31355588094036624
07018	0.46707542107637
07019	-0.4123699698032442
29178	-0.4123699698032442
76430	-0.3827257431443808
76431	-0.4123699698032442
95403	0.8326875498690186
73003	-0.08628347655574681
02653	-0.2048603831912004
12740	-0.4123699698032442
02651	-0.4123699698032442
12741	-0.4123699698032442
95401	0.121226110056297
75266	-0.4123699698032442
12742	-0.27403024539521503
96538	-0.4024885609169564
02657	-0.28391165428150283
95407	-0.2443860187363516
95404	0.7733990965512918
76433	-0.4123699698032442
02655	-0.3629629253718052
95405	1.801065620725223
12747	-0.4123699698032442
73008	-0.0467578410105956
12748	-0.3926071520306686
73009	-0.4123699698032442
02659	-0.4123699698032442
76437	-0.3926071520306686
73006	-0.4123699698032442
73005	-0.32343728982665404
29180	-0.29379306316779064
02650	-0.3827257431443808
75261	-0.4123699698032442
41776	-0.4123699698032442
75275	-0.4123699698032442
73012	-0.372844334258093
02665	-0.4123699698032442
73013	1.2279439053205305
02664	-0.17521615653233702
76442	-0.27403024539521503
95415	-0.4123699698032442
02667	-0.31355588094036624
12733	-0.4024885609169564
76443	-0.3926071520306686
76444	-0.3926071520306686
12734	-0.32343728982665404
12732	-0.4123699698032442
73010	-0.32343728982665404
76446	-0.4024885609169564
02668	-0.32343728982665404
73019	-0.4024885609169564
76448	-0.28391165428150283
73015	-0.3629629253718052
73016	-0.4123699698032442
73018	0.1311075189425848
95409	-0.28391165428150283
02660	-0.27403024539521503
02760	-0.18509756541862482
38233	-0.4024885609169564
38230	-0.3827257431443808
02769	-0.33331869871294184
38237	0.0915818833974336
73038	-0.4123699698032442
73036	-0.18509756541862482
02764	-0.372844334258093
73034	0.7042292343472771
02762	-0.25426742762263943
02767	-0.0665206587831712
73030	-0.3827257431443808
02766	-0.16533474764604922
38242	0.5560081010529602
73026	-0.372844334258093
73028	-0.3926071520306686
02750	-0.4123699698032442
73025	-0.4123699698032442
73020	-0.29379306316779064
38253	-0.4123699698032442
38257	-0.4024885609169564
38258	-0.4123699698032442
02747	1.8603540740429498
02748	-0.3629629253718052
02745	-0.0665206587831712
76401	0.170633154487736
02746	-0.372844334258093
02743	-0.3926071520306686
73052	-0.3432001075992296
02744	-0.31355588094036624
02740	1.9196425273606765
73055	-0.3530815164855174
38260	-0.3827257431443808
38261	0.2595658344643262
73049	-0.4024885609169564
23002	-0.32343728982665404
73048	-0.4024885609169564
23005	-0.18509756541862482
02738	-0.3530815164855174
02739	-0.29379306316779064
23009	-0.3530815164855174
73045	-0.29379306316779064
73044	-0.16533474764604922
73047	-0.4123699698032442
23030	-0.3827257431443808
73072	0.7733990965512918
73071	1.198299678661667
02720	2.502645651651657
73077	-0.33331869871294184
73078	-0.4024885609169564
73075	-0.17521615653233702
02724	-0.2147417920774882
02723	-0.31355588094036624
02722	-0.4123699698032442
02721	1.0401971364810623
61401	0.9512644565044721
02726	-0.2345046098500638
02725	-0.3926071520306686
38201	-0.0467578410105956
73066	-0.4123699698032442
73068	-0.3827257431443808
73069	0.46707542107637
73062	-0.4123699698032442
73063	-0.4123699698032442
97603	-0.125809112100898
73064	-0.16533474764604922
97601	1.0401971364810623
73065	-0.27403024539521503
02715	-0.4024885609169564
61412	-0.3827257431443808
61413	-0.4123699698032442
02717	-0.4024885609169564
02719	0.1014632922837214
61415	-0.4123699698032442
23055	-0.3926071520306686
61418	-0.4123699698032442
02702	-0.4123699698032442
73098	-0.4024885609169564
02700	-0.4123699698032442
73096	-0.224623200963776
73099	0.3484985144409164
23059	0.071819065624858
61421	-0.4024885609169564
61422	-0.3827257431443808
02703	1.1390112253439404
23040	-0.3827257431443808
38222	-0.4024885609169564
23043	-0.3827257431443808
73081	-0.4123699698032442
73080	-0.224623200963776
73082	-0.4123699698032442
73084	-0.3432001075992296
73086	-0.27403024539521503
73089	-0.32343728982665404
38225	-0.30367447205407844
61437	-0.4024885609169564
61434	-0.3629629253718052
38229	-0.4024885609169564
77912	-0.4123699698032442
68355	-0.27403024539521503
68354	-0.4123699698032442
61443	-0.19497897430491262
68359	-0.3827257431443808
61448	-0.3827257431443808
62979	-0.4024885609169564
08502	-0.28391165428150283
08501	-0.3629629253718052
08505	-0.224623200963776
62969	-0.4123699698032442
23075	-0.3926071520306686
23076	-0.4123699698032442
37101	-0.3827257431443808
68351	-0.4024885609169564
23071	-0.4024885609169564
68352	-0.29379306316779064
23072	-0.26414883650892723
97641	-0.4024885609169564
61455	0.1311075189425848
62986	-0.4024885609169564
61454	-0.4123699698032442
68366	-0.4123699698032442
62983	-0.4123699698032442
77901	1.554030398568028
62984	-0.4123699698032442
23069	-0.4123699698032442
77904	0.368261332213492
77905	-0.4123699698032442
37115	0.318854287782053
61450	-0.4123699698032442
62982	-0.3926071520306686
90096	-0.4123699698032442
37111	-0.4123699698032442
90094	-0.372844334258093
23063	-0.3926071520306686
90095	9.607378640892586
37110	0.368261332213492
23061	0.2002773811465994
90092	-0.4123699698032442
90090	-0.4123699698032442
68361	-0.31355588094036624
23060	0.2299216078054628
37127	-0.3629629253718052
61469	-0.4024885609169564
37128	-0.224623200963776
74104	4.7358440599527
37129	2.384068745016203
68376	-0.4123699698032442
61467	-0.4123699698032442
62995	-0.3629629253718052
74105	-0.08628347655574681
74106	-0.2345046098500638
97630	-0.33331869871294184
68378	-0.4123699698032442
74107	-0.2345046098500638
13787	-0.4123699698032442
01613	-0.4123699698032442
01612	-0.4123699698032442
62992	-0.4123699698032442
61462	-0.26414883650892723
74103	-0.3926071520306686
01610	0.1607517456014482
97633	-0.4024885609169564
13783	-0.3926071520306686
13782	-0.4123699698032442
90089	0.170633154487736
68372	-0.4123699698032442
23093	-0.2147417920774882
37122	0.0520562478522824
90085	-0.4123699698032442
68370	-0.372844334258093
68371	-0.372844334258093
37138	-0.31355588094036624
01608	2.0184566162235544
01607	-0.4024885609169564
23089	-0.4123699698032442
01609	0.1014632922837214
01604	0.0817004745111458
01603	-0.3827257431443808
01606	0.0520562478522824
01605	6.158766939578143
97623	-0.4123699698032442
61473	-0.4024885609169564
97622	-0.4123699698032442
61472	-0.4123699698032442
01602	-0.0665206587831712
97624	-0.3530815164855174
97627	-0.4123699698032442
13797	-0.4123699698032442
13795	-0.4123699698032442
90077	-0.4024885609169564
13790	2.146914931745296
90071	-0.4123699698032442
37130	1.1785368608890916
90074	-0.372844334258093
37135	-0.3926071520306686
37134	-0.4123699698032442
37133	-0.4123699698032442
23085	-0.4123699698032442
23086	-0.3926071520306686
90073	-0.31355588094036624
61482	-0.4123699698032442
61480	-0.4123699698032442
61483	-0.4024885609169564
61489	-0.4123699698032442
77957	-0.372844334258093
62931	-0.4123699698032442
62930	-0.27403024539521503
77954	-0.25426742762263943
37148	-0.2345046098500638
62933	-0.3926071520306686
62935	-0.4123699698032442
90062	-0.4123699698032442
90061	-0.3926071520306686
90064	0.2002773811465994
90063	-0.31355588094036624
37146	-0.32343728982665404
90069	-0.0665206587831712
90066	-0.15545333875976142
90065	-0.33331869871294184
90068	-0.32343728982665404
90067	0.5263638743940968
61490	-0.4123699698032442
61491	-0.3827257431443808
62946	0.0619376567385702
62938	-0.4123699698032442
62939	-0.4024885609169564
90051	-0.4024885609169564
37150	-0.4123699698032442
90059	-0.0368764321243078
90057	1.257588131979394
90056	-0.3827257431443808
01655	6.178529757350719
62951	-0.3827257431443808
77979	-0.18509756541862482
62952	-0.4024885609169564
33250	-0.4123699698032442
90040	-0.4024885609169564
37166	-0.2147417920774882
62948	0.5461266921666724
62949	-0.4123699698032442
90042	-0.056639249896883404
37167	0.7338734610061406
90041	-0.16533474764604922
90044	-0.3629629253718052
90043	-0.29379306316779064
90046	0.1607517456014482
90045	0.6350593721432626
90048	8.006590401313963
90047	-0.3530815164855174
90049	0.0322934300797068
37160	0.2398030166917506
77962	-0.4123699698032442
62960	-0.25426742762263943
90029	-0.10604629432832241
77964	-0.30367447205407844
77963	-0.4024885609169564
62966	-0.10604629432832241
62964	-0.372844334258093
37174	0.0026492034208433985
37172	0.2990914700094774
90031	-0.32343728982665404
37179	-0.3827257431443808
62959	1.1587740431165159
90035	0.1409889278288726
90034	0.3089728788957652
90033	6.633074566119958
90032	-0.33331869871294184
90039	-0.25426742762263943
90038	-0.25426742762263943
90037	-0.14557192987347362
90036	0.6449407810295503
97388	-0.4123699698032442
95120	-0.28391165428150283
97385	-0.4123699698032442
95121	-0.08628347655574681
95122	-0.17521615653233702
97386	-0.3629629253718052
95123	-0.0467578410105956
97383	-0.14557192987347362
95124	2.1666777495178717
95125	-0.2048603831912004
95126	0.3287356966683408
95127	-0.27403024539521503
95128	4.320824886728612
95129	-0.08628347655574681
01247	0.2002773811465994
01240	-0.29379306316779064
97381	0.0817004745111458
97380	-0.3827257431443808
95130	-0.4024885609169564
95131	-0.3530815164855174
95134	-0.29379306316779064
97394	-0.3530815164855174
95135	-0.33331869871294184
97396	-0.4123699698032442
95132	-0.3530815164855174
95133	-0.3530815164855174
95138	-0.33331869871294184
01255	-0.4123699698032442
08401	0.565889509939248
08402	-0.2048603831912004
95136	-0.3926071520306686
40507	-0.2443860187363516
01258	-0.4123699698032442
01259	-0.4123699698032442
40508	0.3089728788957652
40509	2.789206509354003
40515	-0.27403024539521503
40514	-0.3827257431443808
40517	0.0421748389659946
40511	-0.2147417920774882
40510	-0.3926071520306686
01253	-0.4123699698032442
40513	0.3287356966683408
08406	-0.17521615653233702
97391	-0.4024885609169564
82941	-0.31355588094036624
01267	-0.17521615653233702
95148	-0.26414883650892723
01266	-0.3827257431443808
82939	-0.4123699698032442
01262	-0.3432001075992296
82937	-0.372844334258093
82935	-0.25426742762263943
95150	-0.4123699698032442
82930	0.1014632922837214
40536	5.467068317537997
01270	-0.4123699698032442
68791	-0.4123699698032442
68790	-0.4123699698032442
01202	-0.4123699698032442
01201	3.0658859581700613
77880	-0.4123699698032442
97347	-0.3827257431443808
68784	-0.4123699698032442
68783	-0.3827257431443808
68786	-0.4024885609169564
68788	-0.32343728982665404
97341	-0.4024885609169564
68787	-0.28391165428150283
68780	-0.372844334258093
68781	-0.3926071520306686
80501	1.94928675401954
97358	-0.4123699698032442
97355	-0.007232205465444402
68779	-0.3926071520306686
97351	-0.3432001075992296
68778	-0.4123699698032442
68777	-0.4123699698032442
97352	-0.4123699698032442
68776	-0.14557192987347362
68770	-0.3926071520306686
68771	-0.4024885609169564
90005	-0.3530815164855174
90006	0.1508703367151604
90003	-0.224623200963776
90004	-0.076402067669459
90001	-0.31355588094036624
90002	-0.3629629253718052
90008	-0.19497897430491262
77864	-0.33331869871294184
77865	-0.4123699698032442
90007	-0.11592770321461021
01226	-0.372844334258093
01225	-0.4024885609169564
08457	-0.4123699698032442
01223	-0.4123699698032442
68769	-0.372844334258093
96632	-0.4123699698032442
68765	-0.4024885609169564
97362	-0.4123699698032442
97361	-0.372844334258093
68767	-0.3827257431443808
77868	-0.3432001075992296
97367	-0.18509756541862482
68764	-0.4024885609169564
97365	0.012530612307131199
68763	-0.19497897430491262
68760	-0.4123699698032442
97360	-0.4024885609169564
90010	-0.125809112100898
90011	-0.33331869871294184
01220	-0.28391165428150283
90012	0.2496844255780384
90013	-0.17521615653233702
90014	-0.3926071520306686
90015	0.7437548698924283
90016	-0.3629629253718052
90017	1.306995176410833
01237	-0.3530815164855174
01236	-0.4123699698032442
90019	-0.0171136143517322
95119	0.1113447011700092
01239	-0.4123699698032442
90018	-0.3629629253718052
95118	-0.25426742762263943
01238	-0.2345046098500638
95117	-0.25426742762263943
95116	1.5441489896817402
77871	-0.4123699698032442
95115	-0.4123699698032442
01235	-0.4123699698032442
95113	-0.4024885609169564
95112	0.1607517456014482
68756	-0.31355588094036624
97375	-0.4123699698032442
95111	-0.27403024539521503
95110	-0.4024885609169564
97374	-0.4123699698032442
77879	-0.4123699698032442
97378	-0.3827257431443808
90020	0.2496844255780384
97370	-0.32343728982665404
90023	-0.026995023238020003
90024	0.5955337365981114
90021	-0.372844334258093
01230	0.1014632922837214
90022	0.0619376567385702
90027	1.0500785453673502
90028	-0.16533474764604922
90025	1.751658576293784
90026	0.2793286522369018
81427	-0.372844334258093
81428	-0.3530815164855174
02770	-0.3926071520306686
02771	-0.2345046098500638
23440	-0.4024885609169564
80542	-0.4024885609169564
39870	-0.3926071520306686
80540	-0.3629629253718052
80545	-0.4123699698032442
80543	-0.4123699698032442
80538	1.4947419452503012
80537	0.318854287782053
73129	-0.3530815164855174
68740	-0.4123699698032442
68745	-0.4024885609169564
73127	-0.27403024539521503
73128	-0.4123699698032442
68746	-0.4024885609169564
81433	-0.4123699698032442
81432	-0.3926071520306686
73121	-0.4123699698032442
73122	-0.3629629253718052
68748	-0.3827257431443808
02779	-0.4024885609169564
73120	3.0362417315111982
02777	-0.09616488544203461
81435	-0.27403024539521503
81416	0.170633154487736
81418	-0.4024885609169564
81419	-0.3926071520306686
02780	1.5342675807954524
75390	9.459157507598269
80530	-0.4024885609169564
23451	-0.0665206587831712
80532	-0.4123699698032442
80533	-0.4123699698032442
80534	-0.2443860187363516
80535	-0.4123699698032442
13902	-0.4024885609169564
23456	0.2892100611231896
80526	0.4769568299626578
39866	-0.4024885609169564
80525	1.7813028029526474
13901	0.0619376567385702
80528	1.306995176410833
13904	-0.28391165428150283
68731	-0.4024885609169564
13903	0.4077869677586432
23452	0.9018574120730332
68733	-0.4123699698032442
23453	-0.224623200963776
13905	1.198299678661667
23454	3.0560045492837737
73139	0.6647035988021259
23455	0.9809086831633356
73132	-0.2345046098500638
81422	-0.4024885609169564
73134	0.2892100611231896
68739	-0.3827257431443808
73135	-0.29379306316779064
81424	-0.3926071520306686
81423	-0.3629629253718052
73130	0.2793286522369018
81425	-0.3530815164855174
73131	-0.30367447205407844
02790	-0.2048603831912004
81405	-0.4123699698032442
80523	-0.4024885609169564
80524	2.502645651651657
80521	-0.224623200963776
39851	-0.372844334258093
80520	-0.4123699698032442
23421	-0.372844334258093
73105	-0.3629629253718052
73106	-0.26414883650892723
73103	0.4769568299626578
68722	-0.4123699698032442
73104	4.5678601088858075
39854	-0.3926071520306686
73109	1.109366998685077
80517	-0.08628347655574681
80516	-0.33331869871294184
12407	-0.4024885609169564
73107	-0.33331869871294184
80514	-0.3827257431443808
73108	-0.2345046098500638
12401	2.334661700584764
12402	-0.4123699698032442
23427	-0.4123699698032442
81413	-0.3432001075992296
68729	-0.3629629253718052
12404	-0.3926071520306686
73101	-0.4123699698032442
68727	-0.4123699698032442
73102	0.8228061409827307
68725	-0.4123699698032442
83539	-0.4123699698032442
38391	-0.4123699698032442
39840	-0.3629629253718052
80513	-0.31355588094036624
23430	-0.28391165428150283
73114	-0.16533474764604922
73115	-0.30367447205407844
73116	0.318854287782053
39846	-0.4123699698032442
68713	-0.3827257431443808
73117	-0.27403024539521503
80504	-0.28391165428150283
23434	0.9315016387318965
73118	0.012530612307131199
39845	-0.28391165428150283
83540	-0.3827257431443808
73119	-0.224623200963776
23435	0.4077869677586432
80503	-0.125809112100898
23437	-0.4123699698032442
39842	-0.3530815164855174
68718	-0.3827257431443808
68719	-0.4123699698032442
81401	0.9512644565044721
83544	-0.2048603831912004
83543	-0.4123699698032442
83549	-0.4024885609169564
73110	0.812924732096443
68714	-0.372844334258093
73111	-0.4024885609169564
68715	-0.4024885609169564
75372	-0.4123699698032442
68716	-0.4123699698032442
73112	4.370231931160051
07309	-0.4123699698032442
07307	-0.026995023238020003
07306	1.405809265273711
07305	-0.125809112100898
07304	-0.10604629432832241
07302	0.7832805054375795
83536	-0.3926071520306686
83537	-0.4123699698032442
12421	-0.4123699698032442
12423	-0.4123699698032442
12428	-0.2147417920774882
83530	-0.31355588094036624
68702	-0.4024885609169564
68701	1.405809265273711
39837	-0.27403024539521503
82901	0.3484985144409164
07311	-0.4123699698032442
39828	-0.18509756541862482
83522	-0.27403024539521503
23417	-0.3926071520306686
12414	-0.125809112100898
23416	-0.372844334258093
12413	-0.2443860187363516
12412	-0.4024885609169564
23418	-0.26414883650892723
07310	-0.30367447205407844
23413	0.0421748389659946
39823	-0.32343728982665404
23415	-0.3926071520306686
39827	-0.4123699698032442
23410	-0.4123699698032442
12440	-0.4123699698032442
40502	-0.026995023238020003
40503	3.3524468158724074
40504	3.4809051313941493
40505	-0.2147417920774882
40506	-0.4024885609169564
12446	-0.372844334258093
39817	-0.4123699698032442
75320	-0.4123699698032442
39819	-0.0467578410105956
12443	-0.3827257431443808
39813	-0.3629629253718052
12449	-0.27403024539521503
80550	-0.0665206587831712
83501	1.2279439053205305
12431	-0.4123699698032442
12439	-0.4123699698032442
80549	-0.4123699698032442
61546	-0.4024885609169564
61547	-0.4123699698032442
02829	-0.4123699698032442
61548	-0.33331869871294184
02828	-0.17521615653233702
61542	-0.4123699698032442
02827	-0.4123699698032442
02826	-0.4123699698032442
62677	-0.4123699698032442
98841	-0.09616488544203461
98840	-0.3432001075992296
02825	-0.3926071520306686
62675	-0.33331869871294184
02822	-0.4024885609169564
98844	-0.3926071520306686
61540	-0.3530815164855174
02820	-0.4123699698032442
98843	-0.4123699698032442
62670	-0.4123699698032442
98848	-0.3530815164855174
24901	0.2496844255780384
38330	-0.4123699698032442
80498	-0.3530815164855174
61559	-0.3926071520306686
02818	0.7832805054375795
02817	-0.3827257431443808
02814	-0.372844334258093
76711	-0.3827257431443808
76712	2.107389296200145
02813	-0.32343728982665404
98831	-0.4123699698032442
02816	-0.09616488544203461
61554	0.3781427410997798
83611	-0.4123699698032442
76710	0.5066010566215212
61550	-0.056639249896883404
62684	-0.372844334258093
83615	-0.4123699698032442
98837	0.6548221899158382
62681	-0.30367447205407844
83612	-0.3926071520306686
83607	-0.3926071520306686
83605	0.46707542107637
38340	-0.2345046098500638
76708	0.2299216078054628
38344	-0.125809112100898
38343	-0.16533474764604922
61520	0.012530612307131199
62656	-0.0665206587831712
98862	-0.31355588094036624
98861	-0.4123699698032442
61523	-0.30367447205407844
76701	-0.30367447205407844
76706	-0.32343728982665404
76707	-0.2048603831912004
61525	-0.3827257431443808
23397	-0.4123699698032442
76704	-0.4024885609169564
38316	-0.4123699698032442
76705	-0.26414883650892723
02841	-0.4123699698032442
02840	0.4473126033037944
62650	0.46707542107637
02842	0.1903959722603116
73190	-0.4123699698032442
38310	-0.372844334258093
61517	-0.4123699698032442
38312	-0.4123699698032442
35097	-0.4123699698032442
35096	-0.32343728982665404
80477	-0.3827257431443808
35094	-0.33331869871294184
62664	-0.4123699698032442
02835	-0.3629629253718052
61531	-0.3827257431443808
02837	-0.4024885609169564
38329	-0.372844334258093
38326	-0.3926071520306686
61537	-0.3827257431443808
62668	-0.4123699698032442
98858	-0.4024885609169564
02830	-0.4024885609169564
02832	-0.372844334258093
98855	-0.27403024539521503
02831	-0.4024885609169564
61530	-0.25426742762263943
98856	-0.3530815164855174
35080	-0.3530815164855174
80480	-0.4123699698032442
80482	-0.3926071520306686
80483	-0.4123699698032442
38321	-0.4123699698032442
61529	-0.372844334258093
35089	-0.4123699698032442
61528	-0.4024885609169564
80487	0.3089728788957652
38320	-0.2443860187363516
35083	-0.4123699698032442
35085	-0.3926071520306686
02864	0.0915818833974336
02865	0.1311075189425848
02863	-0.28391165428150283
02860	2.492764242765369
24946	-0.3926071520306686
02861	-0.2345046098500638
35079	-0.4123699698032442
35073	-0.3926071520306686
38372	0.121226110056297
